Function,Threads,Time(s),FLOP/s,Memory(Bytes)
compute_attention_weights_omp,272,0.033371,16213648832.09,2164260864
compute_attention_weights_omp,273,0.029299,18467006808.82,2164260864
compute_attention_weights_omp,274,0.026933,20089337403.00,2164260864
compute_attention_weights_omp,275,0.029522,18327561698.29,2164260864
compute_attention_weights_omp,276,0.023709,22821262642.84,2164260864
compute_attention_weights_omp,277,0.033508,16147314343.15,2164260864
compute_attention_weights_omp,278,0.026865,20140149092.38,2164260864
compute_attention_weights_omp,279,0.028127,19236537171.47,2164260864
compute_attention_weights_omp,280,0.028014,19314138841.43,2164260864
compute_attention_weights_omp,281,0.023814,22720502985.79,2164260864
compute_attention_weights_omp,282,0.025153,21510824641.99,2164260864
compute_attention_weights_omp,283,0.032233,16786064571.39,2164260864
compute_attention_weights_omp,284,0.030259,17881196073.98,2164260864
compute_attention_weights_omp,285,0.027351,19782353246.48,2164260864
compute_attention_weights_omp,286,0.030563,17703208491.47,2164260864
compute_attention_weights_omp,287,0.027883,19404805470.11,2164260864
compute_attention_weights_omp,288,0.028752,18818292630.12,2164260864
compute_attention_weights_omp,289,0.020188,26801521124.90,2164260864
compute_attention_weights_omp,290,0.033539,16132392141.56,2164260864
compute_attention_weights_omp,291,0.027465,19700267368.05,2164260864
compute_attention_weights_omp,292,0.033446,16177241716.60,2164260864
compute_attention_weights_omp,293,0.038596,14018630622.73,2164260864
compute_attention_weights_omp,294,0.020516,26372945958.51,2164260864
compute_attention_weights_omp,295,0.025105,21552090255.56,2164260864
compute_attention_weights_omp,296,0.025641,21101593734.12,2164260864
compute_attention_weights_omp,297,0.033435,16182548113.05,2164260864
compute_attention_weights_omp,298,0.027635,19578914672.85,2164260864
compute_attention_weights_omp,299,0.034683,15600305213.61,2164260864
compute_attention_weights_omp,300,0.033549,16127577015.45,2164260864
compute_attention_weights_omp,301,0.026724,20246520588.55,2164260864
compute_attention_weights_omp,302,0.023604,22922456892.52,2164260864
compute_attention_weights_omp,303,0.025802,20969978097.87,2164260864
compute_attention_weights_omp,304,0.023578,22947953846.38,2164260864
compute_attention_weights_omp,305,0.023518,23006579411.50,2164260864
compute_attention_weights_omp,306,0.025850,20930909490.88,2164260864
compute_attention_weights_omp,307,0.024488,22095141658.36,2164260864
compute_attention_weights_omp,308,0.025685,21065357229.86,2164260864
compute_attention_weights_omp,309,0.034266,15790150427.42,2164260864
compute_attention_weights_omp,310,0.023517,23007512391.19,2164260864
compute_attention_weights_omp,311,0.033989,15918855216.96,2164260864
compute_attention_weights_omp,312,0.026905,20110165884.46,2164260864
compute_attention_weights_omp,313,0.030578,17694650415.43,2164260864
compute_attention_weights_omp,314,0.025239,21437672394.95,2164260864
compute_attention_weights_omp,315,0.026689,20272927049.09,2164260864
compute_attention_weights_omp,316,0.027730,19511916632.82,2164260864
compute_attention_weights_omp,317,0.033041,16375570049.43,2164260864
compute_attention_weights_omp,318,0.034219,15811823722.21,2164260864
compute_attention_weights_omp,319,0.026052,20768664772.85,2164260864
compute_attention_weights_omp,320,0.027914,19383259307.56,2164260864
compute_attention_weights_omp,321,0.028495,18988026805.64,2164260864
compute_attention_weights_omp,322,0.033972,15926787329.05,2164260864
compute_attention_weights_omp,323,0.026847,20153563338.48,2164260864
compute_attention_weights_omp,324,0.027218,19878872817.60,2164260864
compute_attention_weights_omp,325,0.027997,19325816668.34,2164260864
compute_attention_weights_omp,326,0.026701,20263875988.73,2164260864
compute_attention_weights_omp,327,0.023576,22949810383.07,2164260864
compute_attention_weights_omp,328,0.030691,17629358024.13,2164260864
compute_attention_weights_omp,329,0.020253,26715387238.27,2164260864
compute_attention_weights_omp,330,0.033751,16031081785.58,2164260864
compute_attention_weights_omp,331,0.023542,22982813968.89,2164260864
compute_attention_weights_omp,332,0.026827,20168787768.66,2164260864
